timestamp,open,high,low,close,volume,amount
2025-08-21 14:02:02.001046,100.99342830602247,103.21122563650565,99.77744263794816,100.29863117052076,1466,147037.79329598343
2025-08-21 15:02:02.001046,100.0212767675764,100.32126532932183,98.39867828040472,99.68862322698982,9322,929297.3457219991
2025-08-21 16:02:02.001046,98.75259812350598,99.29126876096866,96.33337033546864,98.36596638129447,7396,727514.6873560539
2025-08-21 17:02:02.001046,99.43335524143868,100.72184751594101,97.31909130081463,99.65579341375295,8849,881854.1159182998
2025-08-21 18:02:02.001046,99.15543369732644,100.99492368575989,97.3184662249118,100.11373305848875,2528,253087.51717185957
2025-08-21 19:02:02.001046,99.78562608333232,99.92467858878516,98.61078460345306,99.12808695138796,6393,633725.8598802232
2025-08-21 20:02:02.001046,97.93804663446387,98.22502111615718,97.0102786172116,97.82081967728213,1775,173631.95492717577
2025-08-21 21:02:02.001046,99.67440647507571,99.77723613802718,99.40325342200984,99.19353723179721,4943,490313.6545367736
2025-08-21 22:02:02.001046,98.30725989711796,98.92052514996861,97.03231401032478,97.38575377774004,7873,766718.0394921473
2025-08-21 23:02:02.001046,100.35454218484038,101.70858828934227,98.53355955014098,101.21088528775718,8629,873348.7291480567
2025-08-22 00:02:02.001046,99.16827687011163,99.97555334745334,98.65876268681504,98.88416635492817,5859,579362.3306735242
2025-08-22 01:02:02.001046,95.75291178692463,97.4966706900362,93.67315619320092,95.36276368618509,1064,101465.98056210093
2025-08-22 02:02:02.001046,95.27972789006644,96.40845399808398,93.26024025614706,94.35376104470645,6618,624433.1905938672
2025-08-22 03:02:02.001046,93.83424751869087,95.82407032758093,93.07139526459588,94.34333649579908,6892,650214.2751290472
2025-08-22 04:02:02.001046,94.74257298983937,97.34314200512837,94.31634106015707,94.6467895259384,4104,388430.4242144512
2025-08-22 05:02:02.001046,95.7769567052284,95.95957946613642,93.79719621496312,95.44208851727647,3731,356094.4322579585
2025-08-22 06:02:02.001046,97.03558088319662,98.41023037014077,94.47266037044804,97.44942751916656,4840,471655.2291927662
2025-08-22 07:02:02.001046,98.02742226170956,100.14990079760867,95.78058939512707,97.54918239115591,7938,774345.4098209956
2025-08-22 08:02:02.001046,92.43810253161215,92.5085934069392,89.96415781938445,91.57182659207592,3790,347057.22278396774
2025-08-22 09:02:02.001046,93.07708886420075,94.40447115939624,91.85761771231111,93.44105022721406,8574,801163.5646481334
2025-08-22 10:02:02.001046,95.07197984511163,95.65114282507085,94.90898911946768,95.25996655785914,4157,395995.68098102044
2025-08-22 11:02:02.001046,99.61758797079472,102.24889044305147,98.49495966111758,99.21041838520814,3693,366384.0750965737
2025-08-22 12:02:02.001046,96.26897979010315,97.47188942272044,95.93188507824578,95.93077727764566,6592,632375.6838142402
2025-08-22 13:02:02.001046,95.4917068754283,96.40270771394972,92.94222705270766,94.97210816123518,7776,738503.1130617647
2025-08-22 14:02:02.001046,95.5345715008774,95.55449656521687,94.13235509676039,95.37676941238004,4748,452848.90116998047
2025-08-22 15:02:02.001046,95.87474158235179,97.8663553538217,93.77339447134217,95.38410359371152,8994,857884.6277218413
2025-08-22 16:02:02.001046,95.7941385464329,97.81449141290813,93.96532192533711,96.69801771035084,2291,221535.15857441377
2025-08-22 17:02:02.001046,92.78694080582947,93.4878040751906,91.3874776121153,92.4174229562257,4696,433992.21820243594
2025-08-22 18:02:02.001046,92.2984298852263,92.3899458078246,90.48496302041146,92.5464382486044,6249,578322.6926155289
2025-08-22 19:02:02.001046,93.18482790164472,94.6690793348479,91.64108097843531,93.28340456969069,5931,553263.8725028355
2025-08-22 20:02:02.001046,92.88354622007513,93.55832643466438,92.33499389395963,92.82837457221237,8777,814754.6436203079
2025-08-22 21:02:02.001046,91.54883900577286,93.28880629064756,90.27386034447154,90.79866908816672,9800,889826.9570640338
2025-08-22 22:02:02.001046,90.84969696564887,92.74612844490196,90.4636551758331,90.5334653512093,7546,683165.5295402254
2025-08-22 23:02:02.001046,88.36593654778692,90.2511783815691,87.86092799370978,88.0984811124969,2734,240861.24736156652
2025-08-23 00:02:02.001046,89.04348890887216,90.07657684444159,88.87447543248662,88.39796091307946,9155,809283.3321592425
2025-08-23 01:02:02.001046,86.78082464929581,88.69490448299089,84.72170213956845,86.85276243627179,1262,109608.186194575
2025-08-23 02:02:02.001046,88.66600598940578,90.1428291440038,87.41488585030778,88.20822746298234,6423,566561.4449947355
2025-08-23 03:02:02.001046,89.13696864623192,91.71860527962076,87.95579716893214,89.81910952074746,8158,732744.2954702578
